semana_fin,pais,casos_semana,factor_crec_7d
2021-06-09,Peru,25935.0,0.8069132883233253
2021-06-10,Peru,26846.0,0.9311182019977803
2021-06-11,Peru,25771.0,0.9142867279242204
2021-06-12,Peru,26564.0,0.9971845790007132
2021-06-13,Peru,21890.0,0.7650903498654363
2021-06-14,Peru,20668.0,0.7191370911621433
2021-06-15,Peru,20055.0,0.7136756699049855
2021-06-16,Peru,19253.0,0.7423558897243108
2021-06-17,Peru,19544.0,0.7280041719436787
2021-06-18,Peru,23987.0,0.9307749020216523
2021-06-19,Peru,24459.0,0.9207574160517994
2021-06-20,Peru,25123.0,1.1476930105070808
2021-06-21,Peru,25670.0,1.2420166440874782
2021-06-22,Peru,26000.0,1.2964348042882075
2021-06-23,Peru,26359.0,1.3690853373500234
2021-06-24,Peru,26129.0,1.3369320507572657
2021-06-25,Peru,21259.0,0.8862717305206987
2021-06-26,Peru,20470.0,0.8369107485996975
2021-06-27,Peru,20083.0,0.7993870158818612
2021-06-28,Peru,19328.0,0.7529411764705882
2021-06-29,Peru,18490.0,0.7111538461538461
2021-06-30,Peru,18956.0,0.7191471603626844
2021-07-01,Peru,18459.0,0.7064564277239849
2021-07-02,Peru,18026.0,0.8479232325132885
2021-07-03,Peru,17368.0,0.8484611626770884
2021-07-04,Peru,17082.0,0.8505701339441318
2021-07-05,Peru,17055.0,0.8823985927152318
2021-07-06,Peru,16998.0,0.9193077339102217
2021-07-07,Peru,17110.0,0.9026165857775902
2021-07-08,Peru,16986.0,0.9202015277100601
2021-07-09,Peru,17162.0,0.952069233329635
2021-07-10,Peru,16632.0,0.957623215108245
2021-07-11,Peru,13842.0,0.8103266596417281
2021-07-12,Peru,15703.0,0.9207270595133392
2021-07-13,Peru,15664.0,0.9215201788445699
2021-07-14,Peru,14880.0,0.869666861484512
2021-07-15,Peru,14516.0,0.854586129753915
2021-07-16,Peru,14246.0,0.8300897331313367
2021-07-17,Peru,13957.0,0.8391654641654641
2021-07-18,Peru,15989.0,1.1551076434041323
2021-07-19,Peru,13310.0,0.8476087371839776
2021-07-20,Peru,12977.0,0.8284601634320735
2021-07-21,Peru,12888.0,0.8661290322580645
2021-07-22,Peru,12446.0,0.8573987324331772
2021-07-23,Peru,11928.0,0.8372876596939491
2021-07-24,Peru,11379.0,0.8152898187289532
2021-07-25,Peru,10964.0,0.6857214334855213
2021-07-26,Peru,10779.0,0.8098422238918107
2021-07-27,Peru,10640.0,0.8199121522693997
2021-07-28,Peru,10560.0,0.819366852886406
2021-07-29,Peru,10358.0,0.8322352563072473
2021-07-30,Peru,10062.0,0.8435613682092555
2021-07-31,Peru,9073.0,0.7973459882239212
2021-08-01,Peru,8155.0,0.7437978839839474
2021-08-02,Peru,8489.0,0.7875498654791725
2021-08-03,Peru,8807.0,0.8277255639097745
2021-08-04,Peru,9440.0,0.8939393939393939
2021-08-05,Peru,10281.0,0.9925661324580035
2021-08-06,Peru,11195.0,1.1126018684158219
2021-08-07,Peru,12466.0,1.3739667144274221
2021-08-08,Peru,13263.0,1.626364193746168
2021-08-09,Peru,12735.0,1.5001766992578631
2021-08-10,Peru,12144.0,1.3789031452253888
2021-08-11,Peru,11403.0,1.2079449152542372
2021-08-12,Peru,10382.0,1.0098239470868593
2021-08-13,Peru,9448.0,0.8439481911567664
2021-08-14,Peru,8957.0,0.7185143590566341
2021-08-15,Peru,8780.0,0.6619920078413631
2021-08-16,Peru,8706.0,0.6836277974087162
2021-08-17,Peru,8467.0,0.6972167325428195
2021-08-18,Peru,8517.0,0.746908708234675
2021-08-19,Peru,8793.0,0.8469466384126373
2021-08-20,Peru,8779.0,0.9291913632514818
2021-08-21,Peru,8648.0,0.9655018421346433
2021-08-22,Peru,8725.0,0.9937357630979499
2021-08-23,Peru,8401.0,0.9649666896393292
2021-08-24,Peru,8341.0,0.9851186961143262
2021-08-25,Peru,8200.0,0.9627803217095221
2021-08-26,Peru,7864.0,0.8943477766405095
2021-08-27,Peru,7756.0,0.8834719216311653
2021-08-28,Peru,7503.0,0.8675994449583718
2021-08-29,Peru,7223.0,0.8278510028653295
2021-08-30,Peru,7184.0,0.8551362932984169
2021-08-31,Peru,7074.0,0.8480997482316269
2021-09-01,Peru,7026.0,0.8568292682926829
2021-09-02,Peru,6315.0,0.8030264496439471
2021-09-03,Peru,5959.0,0.768308406395049
2021-09-04,Peru,5949.0,0.7928828468612555
2021-09-05,Peru,5807.0,0.8039595735843832
2021-09-06,Peru,5713.0,0.795239420935412
2021-09-07,Peru,5807.0,0.820893412496466
2021-09-08,Peru,5917.0,0.8421576999715343
2021-09-09,Peru,6445.0,1.0205859065716547
2021-09-10,Peru,6526.0,1.0951501929854002
2021-09-11,Peru,6375.0,1.0716086737266768
2021-09-12,Peru,6214.0,1.0700878250387464
2021-09-13,Peru,6195.0,1.0843689830211798
2021-09-14,Peru,6052.0,1.0421904597899088
2021-09-15,Peru,5850.0,0.9886766942707453
2021-09-16,Peru,5843.0,0.9065942591155934
2021-09-17,Peru,5776.0,0.8850750842782715
2021-09-18,Peru,5887.0,0.9234509803921569
2021-09-19,Peru,6227.0,1.002092050209205
2021-09-20,Peru,6092.0,0.9833736884584342
2021-09-21,Peru,5922.0,0.9785194976867151
2021-09-22,Peru,6294.0,1.0758974358974358
2021-09-23,Peru,6137.0,1.0503166181755947
2021-09-24,Peru,6115.0,1.058691135734072
2021-09-25,Peru,6095.0,1.035332087650756
2021-09-26,Peru,5841.0,0.9380118837321343
2021-09-27,Peru,5842.0,0.958962573867367
2021-09-28,Peru,6026.0,1.0175616345829113
2021-09-29,Peru,5702.0,0.9059421671433111
2021-09-30,Peru,5788.0,0.9431318233664657
2021-10-01,Peru,5878.0,0.9612428454619787
2021-10-02,Peru,5846.0,0.9591468416735028
2021-10-03,Peru,5909.0,1.0116418421503168
2021-10-04,Peru,5886.0,1.0075316672372474
2021-10-05,Peru,5905.0,0.979920345170926
2021-10-06,Peru,5962.0,1.0455980357769203
2021-10-07,Peru,5930.0,1.0245335176226675
2021-10-08,Peru,5878.0,1.0
2021-10-09,Peru,5785.0,0.9895655148819705
2021-10-10,Peru,5742.0,0.9717380267388729
2021-10-11,Peru,5442.0,0.9245667686034659
2021-10-12,Peru,5325.0,0.9017781541066893
2021-10-13,Peru,5360.0,0.8990271720899027
2021-10-14,Peru,5206.0,0.8779089376053963
2021-10-15,Peru,5063.0,0.8613473970738347
2021-10-16,Peru,5262.0,0.9095937770095074
2021-10-17,Peru,5326.0,0.9275513758272379
2021-10-18,Peru,5576.0,1.0246233002572585
2021-10-19,Peru,5745.0,1.0788732394366196
2021-10-20,Peru,5720.0,1.0671641791044777
2021-10-21,Peru,5816.0,1.1171724932769882
2021-10-22,Peru,5959.0,1.1769701757851077
2021-10-23,Peru,5721.0,1.087229190421893
2021-10-24,Peru,5781.0,1.0854299662035298
2021-10-25,Peru,5936.0,1.0645624103299856
2021-10-26,Peru,5850.0,1.0182767624020888
2021-10-27,Peru,5863.0,1.025
2021-10-28,Peru,5881.0,1.0111760660247593
2021-10-29,Peru,5833.0,0.9788555126699111
2021-10-30,Peru,5947.0,1.0395035832896347
2021-10-31,Peru,5744.0,0.9935997232312749
2021-11-01,Peru,5807.0,0.9782681940700808
2021-11-02,Peru,5937.0,1.014871794871795
2021-11-03,Peru,5930.0,1.0114275967934505
2021-11-04,Peru,5619.0,0.955449753443292
2021-11-05,Peru,5272.0,0.9038230756043203
2021-11-06,Peru,5388.0,0.9060030267361695
2021-11-07,Peru,5610.0,0.9766713091922006
2021-11-08,Peru,5648.0,0.9726192526261409
2021-11-09,Peru,5714.0,0.9624389422267138
2021-11-10,Peru,5701.0,0.9613827993254638
2021-11-11,Peru,6220.0,1.1069585335468946
2021-11-12,Peru,6819.0,1.2934370257966616
2021-11-13,Peru,6942.0,1.2884187082405345
2021-11-14,Peru,7028.0,1.2527629233511586
2021-11-15,Peru,6992.0,1.2379603399433428
2021-11-16,Peru,7033.0,1.2308365418270915
2021-11-17,Peru,7483.0,1.3125767409226452
2021-11-18,Peru,7941.0,1.2766881028938908
2021-11-19,Peru,8073.0,1.1838979322481302
2021-11-20,Peru,8251.0,1.1885623739556324
2021-11-21,Peru,8640.0,1.2293682413204325
2021-11-22,Peru,9331.0,1.334525171624714
2021-11-23,Peru,9801.0,1.3935731551258352
2021-11-24,Peru,9744.0,1.3021515434985969
2021-11-25,Peru,9824.0,1.2371237879360282
2021-11-26,Peru,10010.0,1.2399355877616747
2021-11-27,Peru,10124.0,1.2270027875409042
2021-11-28,Peru,10021.0,1.159837962962963
2021-11-29,Peru,9870.0,1.0577644411102776
2021-11-30,Peru,9731.0,0.9928578716457505
2021-12-01,Peru,9853.0,1.0111863711001643
2021-12-02,Peru,9695.0,0.9868688925081434
2021-12-03,Peru,9630.0,0.962037962037962
2021-12-04,Peru,9680.0,0.9561438166732517
2021-12-05,Peru,11471.0,1.1446961381099692
2021-12-06,Peru,9897.0,1.0027355623100305
2021-12-07,Peru,9340.0,0.9598191347240776
2021-12-08,Peru,10176.0,1.0327818938394397
2021-12-09,Peru,10282.0,1.0605466735430635
2021-12-10,Peru,10605.0,1.101246105919003
2021-12-11,Peru,10250.0,1.0588842975206612
2021-12-12,Peru,8381.0,0.7306250544852236
2021-12-13,Peru,10200.0,1.0306153379812064
2021-12-14,Peru,10958.0,1.1732334047109207
2021-12-15,Peru,10172.0,0.9996069182389937
2021-12-16,Peru,10163.0,0.9884263761914025
2021-12-17,Peru,10009.0,0.9438000942951438
2021-12-18,Peru,10509.0,1.0252682926829269
2021-12-19,Peru,10856.0,1.2953108220976017
2021-12-20,Peru,10893.0,1.0679411764705882
2021-12-21,Peru,10947.0,0.9989961671837927
2021-12-22,Peru,10887.0,1.0702909948879276
2021-12-23,Peru,10919.0,1.074387484010627
2021-12-24,Peru,11041.0,1.1031072035168348
2021-12-25,Peru,11369.0,1.0818346179465221
2021-12-26,Peru,11002.0,1.013448784082535
2021-12-27,Peru,15068.0,1.3832736619847608
2021-12-28,Peru,13979.0,1.2769708595962364
2021-12-29,Peru,15157.0,1.3922108937264628
2021-12-30,Peru,15759.0,1.4432640351680557
2021-12-31,Peru,17997.0,1.6300153971560547
2022-01-01,Peru,20705.0,1.8211804028498548
2022-01-02,Peru,23946.0,2.176513361207053
2022-01-03,Peru,22370.0,1.4846031324661535
2022-01-04,Peru,23379.0,1.6724372272694756
2022-01-05,Peru,23312.0,1.5380352312462888
2022-01-06,Peru,26382.0,1.6740909956215495
2022-01-07,Peru,31049.0,1.7252319831082958
2022-01-08,Peru,37463.0,1.8093697174595509
2022-01-09,Peru,45719.0,1.909254155182494
2022-01-10,Peru,57508.0,2.5707644166294146
2022-01-11,Peru,73135.0,3.128234740579152
2022-01-12,Peru,83615.0,3.586779341111874
2022-01-13,Peru,102721.0,3.8936016981275112
2022-01-14,Peru,121806.0,3.9230248961319205
2022-01-15,Peru,143992.0,3.843578997944639
2022-01-16,Peru,170239.0,3.7235941293554102
2022-01-17,Peru,203849.0,3.5447068233984838
2022-01-18,Peru,230313.0,3.14914883434744
2022-01-19,Peru,243537.0,2.912599413980745
2022-01-20,Peru,255647.0,2.4887510830307336
2022-01-21,Peru,282817.0,2.321864275979837
2022-01-22,Peru,306340.0,2.1274793044058002
2022-01-23,Peru,326730.0,1.9192429466808427
2022-01-24,Peru,331681.0,1.627091621739621
2022-01-25,Peru,340025.0,1.4763604312392267
2022-01-26,Peru,344434.0,1.4142984433576828
2022-01-27,Peru,352532.0,1.3789796086009223
2022-01-28,Peru,347191.0,1.2276171517270886
2022-01-29,Peru,340352.0,1.1110269635046028
2022-01-30,Peru,321213.0,0.9831144982095308
2022-01-31,Peru,302273.0,0.9113364950057434
2022-02-01,Peru,278255.0,0.8183368869936034
2022-02-02,Peru,263278.0,0.7643786618045838
2022-02-03,Peru,241409.0,0.6847860619745157
2022-02-04,Peru,215794.0,0.6215426091114113
2022-02-05,Peru,188292.0,0.5532272470853704
2022-02-06,Peru,170558.0,0.5309810001463203
2022-02-07,Peru,152810.0,0.5055363859822082
2022-02-08,Peru,139083.0,0.49984007475157677
2022-02-09,Peru,133357.0,0.5065254217974916
2022-02-10,Peru,122381.0,0.5069446458085656
2022-02-11,Peru,111486.0,0.5166316023615114
2022-02-12,Peru,102508.0,0.5444097465638477
2022-02-13,Peru,93604.0,0.5488103753561838
2022-02-14,Peru,86455.0,0.5657679471238793
2022-02-15,Peru,82191.0,0.5909492892733116
2022-02-16,Peru,76817.0,0.5760252555171457
2022-02-17,Peru,72243.0,0.5903122216683963
2022-02-18,Peru,68672.0,0.6159697181708914
2022-02-19,Peru,63764.0,0.6220392554727436
2022-02-20,Peru,56858.0,0.6074313063544293
2022-02-21,Peru,55235.0,0.6388872824012493
2022-02-22,Peru,50329.0,0.6123419839155139
2022-02-23,Peru,48184.0,0.6272569873856048
2022-02-24,Peru,44091.0,0.6103151862464183
2022-02-25,Peru,37583.0,0.5472827353215284
2022-02-26,Peru,31110.0,0.4878928549024528
2022-02-27,Peru,26890.0,0.4729325688557459
2022-02-28,Peru,21416.0,0.387725174255454
2022-03-01,Peru,20255.0,0.4024518667170021
2022-03-02,Peru,19364.0,0.4018761414577453
2022-03-03,Peru,17841.0,0.40464040280329316
2022-03-04,Peru,16712.0,0.44466913232046407
2022-03-05,Peru,16409.0,0.5274509803921569
2022-03-06,Peru,15862.0,0.5898847155076237
2022-03-07,Peru,13536.0,0.6320508031378409
2022-03-08,Peru,11285.0,0.5571463836089854
2022-03-09,Peru,10778.0,0.5565998760586656
2022-03-10,Peru,10218.0,0.5727257440726417
2022-03-11,Peru,9400.0,0.5624700813786501
2022-03-12,Peru,8591.0,0.5235541471143884
2022-03-13,Peru,10183.0,0.6419745303240448
2022-03-14,Peru,9786.0,0.7229609929078015
2022-03-15,Peru,8947.0,0.7928223305272486
2022-03-16,Peru,8804.0,0.8168491371311932
2022-03-17,Peru,8549.0,0.8366607946760618
2022-03-18,Peru,8449.0,0.8988297872340425
2022-03-19,Peru,8325.0,0.9690373646839716
2022-03-20,Peru,5421.0,0.5323578513208288
2022-03-21,Peru,5067.0,0.5177805027590435
2022-03-22,Peru,4901.0,0.5477813792332625
2022-03-23,Peru,5152.0,0.5851885506587915
2022-03-24,Peru,5114.0,0.5981986197216048
2022-03-25,Peru,4726.0,0.5593561368209256
2022-03-26,Peru,4390.0,0.5273273273273273
2022-03-27,Peru,4230.0,0.7802988378527946
2022-03-28,Peru,4069.0,0.8030392737319914
2022-03-29,Peru,4006.0,0.8173842073046317
2022-03-30,Peru,3634.0,0.7053571428571429
2022-03-31,Peru,3481.0,0.6806804849432929
2022-04-01,Peru,3517.0,0.7441811256876851
2022-04-02,Peru,3335.0,0.7596810933940774
2022-04-03,Peru,3268.0,0.7725768321513002
2022-04-04,Peru,3226.0,0.7928237896289014
2022-04-05,Peru,3156.0,0.7878182725911134
2022-04-06,Peru,3089.0,0.8500275178866263
2022-04-07,Peru,2945.0,0.8460212582591209
2022-04-08,Peru,2815.0,0.8003980665339778
2022-04-09,Peru,3115.0,0.9340329835082459
2022-04-10,Peru,3185.0,0.9746022031823746
2022-04-11,Peru,3157.0,0.9786112833230006
2022-04-12,Peru,2981.0,0.9445500633713562
2022-04-13,Peru,3083.0,0.9980576238264811
2022-04-14,Peru,3439.0,1.167741935483871
2022-04-15,Peru,3699.0,1.314031971580817
2022-04-16,Peru,3766.0,1.208988764044944
2022-04-17,Peru,3878.0,1.2175824175824175
2022-04-18,Peru,3894.0,1.2334494773519165
2022-04-19,Peru,4199.0,1.4085877222408587
2022-04-20,Peru,4584.0,1.486863444696724
2022-04-21,Peru,4672.0,1.3585344576911893
2022-04-22,Peru,4659.0,1.259529602595296
2022-04-23,Peru,4607.0,1.2233138608603293
2022-04-24,Peru,4674.0,1.2052604435275915
2022-04-25,Peru,4956.0,1.2727272727272727
2022-04-26,Peru,5137.0,1.2233865206001429
2022-04-27,Peru,5293.0,1.1546684118673647
2022-04-28,Peru,5161.0,1.1046660958904109
2022-04-29,Peru,5282.0,1.133719682335265
2022-04-30,Peru,5316.0,1.1538962448448014
2022-05-01,Peru,5215.0,1.1157466837826273
2022-05-02,Peru,5158.0,1.0407586763518968
2022-05-03,Peru,4963.0,0.9661280903250925
2022-05-04,Peru,4846.0,0.9155488380880408
2022-05-05,Peru,4871.0,0.9438093392753343
2022-05-06,Peru,4712.0,0.8920863309352518
2022-05-07,Peru,5097.0,0.958803611738149
2022-05-08,Peru,4468.0,0.8567593480345158
2022-05-09,Peru,4073.0,0.7896471500581621
2022-05-10,Peru,3943.0,0.7944791456780174
2022-05-11,Peru,3552.0,0.7329756500206356
2022-05-12,Peru,3168.0,0.6503797988092794
2022-05-13,Peru,2938.0,0.6235144312393888
2022-05-14,Peru,2135.0,0.4188738473611929
2022-05-15,Peru,2490.0,0.5572963294538944
2022-05-16,Peru,2593.0,0.6366314755708323
2022-05-17,Peru,2641.0,0.6697945726604109
2022-05-18,Peru,2757.0,0.7761824324324325
2022-05-19,Peru,2881.0,0.9094065656565656
2022-05-20,Peru,2937.0,0.9996596324029953
2022-05-21,Peru,3021.0,1.4149882903981266
2022-05-22,Peru,3360.0,1.3493975903614457
2022-05-23,Peru,3372.0,1.300424219051292
2022-05-24,Peru,3619.0,1.3703142748958728
2022-05-25,Peru,3477.0,1.2611534276387377
2022-05-26,Peru,3420.0,1.187087816730302
2022-05-27,Peru,3503.0,1.1927136533878107
2022-05-28,Peru,3725.0,1.2330354187355181
2022-05-29,Peru,3488.0,1.0380952380952382
2022-05-30,Peru,4243.0,1.2583036773428233
2022-05-31,Peru,4009.0,1.1077645758496821
2022-06-01,Peru,4038.0,1.1613459879206212
2022-06-02,Peru,4884.0,1.4280701754385965
2022-06-03,Peru,4283.0,1.2226662860405366
2022-06-04,Peru,4697.0,1.2609395973154363
2022-06-05,Peru,5039.0,1.4446674311926606
2022-06-06,Peru,4722.0,1.112891821824181
2022-06-07,Peru,5330.0,1.329508605637316
2022-06-08,Peru,5420.0,1.342248637939574
2022-06-09,Peru,4718.0,0.966011466011466
2022-06-10,Peru,5618.0,1.311697408358627
2022-06-11,Peru,5302.0,1.1288056206088992
2022-06-12,Peru,5294.0,1.0506052788251636
2022-06-13,Peru,5526.0,1.1702668360864041
2022-06-14,Peru,5501.0,1.0320825515947467
2022-06-15,Peru,6049.0,1.116051660516605
2022-06-16,Peru,6523.0,1.3825773632895295
2022-06-17,Peru,6483.0,1.1539693841224634
2022-06-18,Peru,7071.0,1.3336476801207091
2022-06-19,Peru,7680.0,1.4506989044200982
2022-06-20,Peru,8084.0,1.4629026420557365
2022-06-21,Peru,8619.0,1.5668060352663151
2022-06-22,Peru,9177.0,1.5171102661596958
2022-06-23,Peru,10362.0,1.5885328836424957
2022-06-24,Peru,11989.0,1.849298164430048
2022-06-25,Peru,13588.0,1.9216518172818555
2022-06-26,Peru,14746.0,1.9200520833333334
2022-06-27,Peru,15598.0,1.929490351311232
2022-06-28,Peru,17428.0,2.0220443206868546
2022-06-29,Peru,16636.0,1.8127928516944536
2022-06-30,Peru,17674.0,1.7056552789036865
2022-07-01,Peru,19477.0,1.6245725248144132
2022-07-02,Peru,18237.0,1.3421401236385047
2022-07-03,Peru,18673.0,1.266309507663095
2022-07-04,Peru,21454.0,1.375432747788178
2022-07-05,Peru,20600.0,1.1820059674087675
2022-07-06,Peru,22432.0,1.3484010579466217
2022-07-07,Peru,23398.0,1.3238655652370714
2022-07-08,Peru,25112.0,1.2893156030189454
2022-07-09,Peru,29507.0,1.6179744475516806
2022-07-10,Peru,32889.0,1.7613131259037111
2022-07-11,Peru,34125.0,1.5906124731984712
2022-07-12,Peru,37623.0,1.826359223300971
2022-07-13,Peru,43152.0,1.9236804564907275
2022-07-14,Peru,47014.0,2.009317035644072
2022-07-15,Peru,53548.0,2.1323669958585536
2022-07-16,Peru,58052.0,1.967397566679093
2022-07-17,Peru,67194.0,2.04305390860166
2022-07-18,Peru,71818.0,2.1045567765567768
2022-07-19,Peru,74483.0,1.9797198522180581
2022-07-20,Peru,78232.0,1.8129403040415277
2022-07-21,Peru,82520.0,1.7552218488109925
2022-07-22,Peru,84136.0,1.5712258160902368
2022-07-23,Peru,87532.0,1.507820574657204
2022-07-24,Peru,86925.0,1.2936422894901332
2022-07-25,Peru,88914.0,1.2380461722687905
2022-07-26,Peru,89464.0,1.2011331444759208
2022-07-27,Peru,83648.0,1.0692299826158094
2022-07-28,Peru,85546.0,1.0366698982064955
2022-07-29,Peru,85815.0,1.0199557858704953
2022-07-30,Peru,87136.0,0.9954759402275739
2022-07-31,Peru,78692.0,0.9052861662352603
2022-08-01,Peru,71175.0,0.8004926108374384
2022-08-02,Peru,70771.0,0.791055620137709
2022-08-03,Peru,69413.0,0.8298225899005356
2022-08-04,Peru,64465.0,0.7535711780796297
2022-08-05,Peru,59136.0,0.6891102954029016
2022-08-06,Peru,51453.0,0.5904907271391847
2022-08-07,Peru,55999.0,0.7116225283383317
2022-08-08,Peru,60563.0,0.8509027046013348
2022-08-09,Peru,57028.0,0.8058102895253706
2022-08-10,Peru,55830.0,0.804316194372812
2022-08-11,Peru,57106.0,0.885845032188009
2022-08-12,Peru,59890.0,1.0127502705627707
2022-08-13,Peru,62467.0,1.2140594328804928
2022-08-14,Peru,62336.0,1.1131627350488402
2022-08-15,Peru,60503.0,0.9990092961048825
2022-08-16,Peru,60716.0,1.0646699866732132
2022-08-17,Peru,60671.0,1.08670965430772
2022-08-18,Peru,57127.0,1.0003677371904878
2022-08-19,Peru,53942.0,0.9006845884120889
2022-08-20,Peru,52505.0,0.8405237965645861
2022-08-21,Peru,47526.0,0.7624165811088296
2022-08-22,Peru,48567.0,0.8027205262548964
2022-08-23,Peru,46390.0,0.7640490150866328
2022-08-24,Peru,44903.0,0.7401064759110613
2022-08-25,Peru,43164.0,0.7555796733593573
2022-08-26,Peru,39957.0,0.7407400541322161
2022-08-27,Peru,35912.0,0.6839729549566708
2022-08-28,Peru,33295.0,0.7005639018642428
2022-08-29,Peru,26947.0,0.5548417649844545
2022-08-30,Peru,25781.0,0.5557447725802975
2022-08-31,Peru,25013.0,0.5570451862904483
2022-09-01,Peru,21500.0,0.4981002687424706
2022-09-02,Peru,17247.0,0.43163901193783316
2022-09-03,Peru,16126.0,0.4490421029182446
2022-09-04,Peru,16393.0,0.49235620964108723
2022-09-05,Peru,16037.0,0.5951311834341485
2022-09-06,Peru,15332.0,0.5947015243784182
2022-09-07,Peru,14955.0,0.597889097669212
2022-09-08,Peru,16151.0,0.7512093023255814
2022-09-09,Peru,14918.0,0.8649620223807039
2022-09-10,Peru,13544.0,0.8398858985489271
2022-09-11,Peru,12390.0,0.7558104068809858
2022-09-12,Peru,11641.0,0.7258838934962898
2022-09-13,Peru,10904.0,0.7111922775893555
2022-09-14,Peru,10584.0,0.7077231695085255
2022-09-15,Peru,8820.0,0.5460962169525106
2022-09-16,Peru,9888.0,0.6628234347767797
2022-09-17,Peru,9004.0,0.664796219728293
2022-09-18,Peru,7702.0,0.6216303470540758
2022-09-19,Peru,6788.0,0.5831114165449703
2022-09-20,Peru,6666.0,0.6113352898019075
2022-09-21,Peru,6467.0,0.6110166288737717
2022-09-22,Peru,7529.0,0.8536281179138322
2022-09-23,Peru,8634.0,0.8731796116504854
2022-09-24,Peru,8939.0,0.992780986228343
2022-09-25,Peru,8992.0,1.167488963905479
2022-09-26,Peru,8878.0,1.3078962875662934
2022-09-27,Peru,8554.0,1.2832283228322832
2022-09-28,Peru,8481.0,1.3114272460182466
2022-09-29,Peru,6963.0,0.9248240138132554
2022-09-30,Peru,5771.0,0.6684039842483206
2022-10-01,Peru,4106.0,0.4593354961405079
2022-10-02,Peru,4287.0,0.4767571174377224
2022-10-03,Peru,4174.0,0.4701509348952467
2022-10-04,Peru,4060.0,0.4746317512274959
2022-10-05,Peru,4039.0,0.4762410093149393
2022-10-06,Peru,3896.0,0.5595289386758581
2022-10-07,Peru,3773.0,0.6537861722405129
2022-10-08,Peru,4737.0,1.1536775450560155
2022-10-09,Peru,4041.0,0.9426172148355494
2022-10-10,Peru,3409.0,0.8167225682798275
2022-10-11,Peru,3286.0,0.80935960591133
2022-10-12,Peru,3242.0,0.8026739291903937
2022-10-13,Peru,3079.0,0.7902977412731006
2022-10-14,Peru,2591.0,0.6867214418234826
2022-10-15,Peru,2001.0,0.42241925269157693
2022-10-16,Peru,1664.0,0.41177926255877256
2022-10-17,Peru,2087.0,0.6122029920797888
2022-10-18,Peru,2150.0,0.6542909312233719
2022-10-19,Peru,2141.0,0.6603948180135719
2022-10-20,Peru,1965.0,0.638194218902241
2022-10-21,Peru,1965.0,0.7583944423002702
2022-10-22,Peru,1882.0,0.9405297351324338
2022-10-23,Peru,1898.0,1.140625
2022-10-24,Peru,1740.0,0.8337326305701964
2022-10-25,Peru,1762.0,0.8195348837209302
2022-10-26,Peru,1748.0,0.8164409154600654
2022-10-27,Peru,1760.0,0.8956743002544529
2022-10-28,Peru,2191.0,1.1150127226463105
2022-10-29,Peru,2214.0,1.1764080765143465
2022-10-30,Peru,2317.0,1.2207586933614332
2022-10-31,Peru,3002.0,1.7252873563218392
2022-11-01,Peru,3579.0,2.0312145289443815
2022-11-02,Peru,4344.0,2.48512585812357
2022-11-03,Peru,4765.0,2.7073863636363638
2022-11-04,Peru,4929.0,2.2496576905522594
2022-11-05,Peru,5213.0,2.354561878952123
2022-11-06,Peru,5615.0,2.4233923176521364
2022-11-07,Peru,5932.0,1.9760159893404396
2022-11-08,Peru,5539.0,1.5476390053087454
2022-11-09,Peru,4845.0,1.1153314917127073
2022-11-10,Peru,5757.0,1.2081846799580274
2022-11-11,Peru,6653.0,1.3497666869547575
2022-11-12,Peru,8158.0,1.564933819297909
2022-11-13,Peru,9800.0,1.7453250222617989
2022-11-14,Peru,10620.0,1.7902899527983818
2022-11-15,Peru,10869.0,1.962267557320816
2022-11-16,Peru,11055.0,2.281733746130031
2022-11-17,Peru,12057.0,2.0943199583116208
2022-11-18,Peru,12599.0,1.893732150909364
2022-11-19,Peru,13544.0,1.6602108359892132
2022-11-20,Peru,14440.0,1.473469387755102
2022-11-21,Peru,16854.0,1.5870056497175142
2022-11-22,Peru,18462.0,1.6985923268009937
2022-11-23,Peru,19476.0,1.7617367706919946
2022-11-24,Peru,21643.0,1.7950568134693539
2022-11-25,Peru,25443.0,2.0194459877768076
2022-11-26,Peru,29071.0,2.1464116952155936
2022-11-27,Peru,32877.0,2.2768005540166203
2022-11-28,Peru,35259.0,2.0920256318974726
2022-11-29,Peru,36498.0,1.9769255768605785
2022-11-30,Peru,36879.0,1.8935613062230436
2022-12-01,Peru,41016.0,1.89511620385344
2022-12-02,Peru,49154.0,1.9319262665566168
2022-12-03,Peru,56346.0,1.9382202194626947
2022-12-04,Peru,61929.0,1.883657267998905
2022-12-05,Peru,67422.0,1.91219263166851
2022-12-06,Peru,73130.0,2.003671434051181
2022-12-07,Peru,75566.0,2.0490251904878116
2022-12-08,Peru,78125.0,1.9047444899551396
2022-12-09,Peru,78138.0,1.5896569963787281
2022-12-10,Peru,78726.0,1.3971887977851134
2022-12-11,Peru,71516.0,1.154806310452292
2022-12-12,Peru,62878.0,0.9326036011984219
2022-12-13,Peru,58633.0,0.8017639819499521
2022-12-14,Peru,57536.0,0.7614006299129238
2022-12-15,Peru,60738.0,0.7774464
2022-12-16,Peru,59834.0,0.7657477795694796
2022-12-17,Peru,54096.0,0.6871427482661383
2022-12-18,Peru,55330.0,0.7736730242183567
2022-12-19,Peru,57890.0,0.9206717770921466
2022-12-20,Peru,56762.0,0.9680896423515768
2022-12-21,Peru,54542.0,0.9479630144605117
2022-12-22,Peru,48001.0,0.7902960255523724
